"Type","Mode","Entry","Line","Documentation","Country","Entry_correlation","TrueIntercept","RecordIntercept"
"1","Line","290","2","FALSE","1","0","0","0"
"6","Container","291","1","TRUE","2","0","0","1"
"8","Container","291","2","TRUE","1","0","1","1"
"3","Container","292","1","FALSE","1","0","0","0"
"3","Container","292","2","FALSE","3","0","0","0"
"4","Container","293","1","FALSE","2","0","0","0"
"3","Container","293","2","FALSE","1","0","0","0"
"3","Container","294","1","FALSE","2","0","0","0"
"6","Container","294","2","TRUE","2","0","0","0"
"2","Line","295","1","FALSE","1","0","0","0"
"5","Line","295","2","FALSE","3","0","0","0"
"2","Container","296","1","FALSE","3","0","0","0"
"2","Container","296","2","FALSE","3","0","0","0"
"3","Container","297","1","FALSE","3","0","0","0"
"1","Container","297","2","FALSE","2","0","0","0"
"5","Container","298","1","FALSE","3","0","1","1"
"2","Container","298","2","FALSE","3","0","0","1"
"5","Container","299","1","FALSE","1","0","1","1"
"6","Container","299","2","TRUE","3","0","1","1"
"3","Container","300","1","FALSE","1","0","1","1"
"1","Container","300","2","TRUE","3","0","0","1"
"4","Container","301","1","FALSE","3","0","0","0"
"1","Container","301","2","FALSE","1","0","0","0"
"8","Container","302","1","FALSE","2","0","1","1"
"7","Container","302","2","FALSE","3","0","1","1"
"3","Container","303","1","FALSE","2","0","0","1"
"7","Container","303","2","FALSE","3","0","1","1"
"6","Line","304","1","FALSE","3","0","1","1"
"2","Line","304","2","FALSE","1","0","0","0"
"8","Container","305","1","FALSE","1","0","1","1"
"6","Container","305","2","FALSE","1","0","0","1"
"5","Line","306","1","FALSE","2","0","0","0"
"1","Line","306","2","TRUE","2","0","0","0"
"6","Line","307","1","FALSE","2","0","1","1"
"5","Line","307","2","TRUE","1","0","0","0"
"8","Container","308","1","FALSE","3","0","1","1"
"3","Container","308","2","FALSE","3","0","0","1"
"5","Container","309","1","FALSE","1","0","1","1"
"3","Container","309","2","FALSE","1","0","0","1"
"1","Container","310","1","TRUE","2","0","0","0"
"5","Container","310","2","FALSE","2","0","0","0"
"4","Container","311","1","FALSE","3","0","1","1"
"4","Container","311","2","FALSE","1","0","0","1"
"1","Container","312","1","FALSE","2","0","0","0"
"1","Container","312","2","FALSE","2","0","0","0"
"4","Container","313","1","TRUE","2","0","0","1"
"7","Container","313","2","FALSE","1","0","1","1"
"1","Container","314","1","FALSE","2","0","0","0"
"5","Container","314","2","FALSE","3","0","0","0"
"7","Container","315","1","FALSE","1","0","1","1"
"5","Container","315","2","FALSE","3","0","1","1"
"4","Container","316","1","FALSE","3","0","0","0"
"2","Container","316","2","FALSE","2","0","0","0"
"5","Line","317","1","TRUE","2","0","0","0"
"6","Line","317","2","FALSE","3","0","1","1"
"2","Container","318","1","FALSE","2","0","0","0"
"4","Container","318","2","FALSE","3","0","0","0"
"8","Container","319","1","FALSE","3","0","1","1"
"6","Container","319","2","FALSE","1","0","1","1"
"6","Line","320","1","FALSE","3","0","0","0"
"8","Line","320","2","FALSE","2","0","1","1"
"2","Container","321","1","FALSE","1","0","0","0"
"5","Container","321","2","FALSE","2","0","0","0"
"8","Line","322","1","FALSE","3","0","1","1"
"8","Line","322","2","FALSE","2","0","1","1"
"4","Container","323","1","TRUE","3","0","0","1"
"6","Container","323","2","FALSE","3","0","1","1"
"8","Line","324","1","FALSE","1","0","1","1"
"2","Line","324","2","FALSE","3","0","0","0"
"7","Container","325","1","TRUE","1","0","1","1"
"7","Container","325","2","FALSE","1","0","1","1"
"6","Line","326","1","FALSE","2","0","1","1"
"1","Line","326","2","FALSE","3","0","0","0"
"7","Container","327","1","FALSE","2","0","1","1"
"3","Container","327","2","FALSE","2","0","0","1"
"4","Line","328","1","FALSE","1","0","0","0"
"4","Line","328","2","FALSE","1","0","0","0"
"6","Container","329","1","FALSE","2","0","0","1"
"8","Container","329","2","TRUE","3","0","1","1"
"7","Line","330","1","FALSE","3","0","1","1"
"8","Line","330","2","FALSE","1","0","1","1"
"5","Container","331","1","FALSE","3","0","1","1"
"4","Container","331","2","TRUE","1","0","0","1"
"2","Line","332","1","FALSE","1","0","0","0"
"2","Line","332","2","TRUE","3","0","0","0"
"3","Container","333","1","FALSE","1","0","0","0"
"1","Container","333","2","FALSE","3","0","0","0"
"8","Line","334","1","FALSE","3","0","1","1"
"6","Line","334","2","TRUE","2","0","0","0"
"3","Line","335","1","FALSE","3","0","0","0"
"3","Line","335","2","FALSE","3","0","0","0"
"3","Container","336","1","FALSE","3","0","0","0"
"6","Container","336","2","FALSE","1","0","0","0"
"5","Container","337","1","FALSE","2","0","0","0"
"3","Container","337","2","FALSE","2","0","0","0"
"1","Container","338","1","FALSE","2","0","0","0"
"3","Container","338","2","FALSE","3","0","0","0"
"7","Container","339","1","FALSE","2","0","1","1"
"7","Container","339","2","FALSE","2","0","0","1"
"5","Container","340","1","FALSE","2","0","0","0"
"6","Container","340","2","TRUE","2","0","0","0"
"8","Line","341","1","FALSE","2","0","1","1"
"3","Line","341","2","TRUE","1","0","0","0"
"1","Line","342","1","FALSE","2","0","0","0"
"2","Line","342","2","FALSE","2","0","0","0"
"6","Line","343","1","FALSE","2","0","0","0"
"2","Line","343","2","FALSE","1","0","0","0"
"2","Container","344","1","FALSE","1","0","0","0"
"6","Container","344","2","TRUE","2","0","0","0"
"7","Container","345","1","TRUE","1","0","1","1"
"7","Container","345","2","FALSE","3","0","1","1"
"4","Line","346","1","FALSE","2","0","0","0"
"8","Line","346","2","TRUE","2","0","1","1"
"7","Container","347","1","TRUE","1","0","1","1"
"7","Container","347","2","TRUE","1","0","1","1"
"5","Line","348","1","FALSE","3","0","0","0"
"5","Line","348","2","FALSE","3","0","1","1"
"8","Container","349","1","FALSE","3","0","1","1"
"6","Container","349","2","FALSE","3","0","1","1"
"4","Container","350","1","TRUE","3","0","0","0"
"2","Container","350","2","TRUE","3","0","0","0"
"8","Container","351","1","FALSE","2","0","1","1"
"8","Container","351","2","FALSE","2","0","0","1"
"3","Container","352","1","FALSE","2","0","0","0"
"1","Container","352","2","FALSE","3","0","0","0"
"3","Container","353","1","TRUE","3","0","1","1"
"3","Container","353","2","TRUE","1","0","0","1"
"8","Container","354","1","TRUE","2","0","0","0"
"5","Container","354","2","TRUE","2","0","0","0"
"1","Container","355","1","TRUE","3","0","0","0"
"2","Container","355","2","FALSE","1","0","0","0"
"6","Container","356","1","FALSE","1","0","1","1"
"4","Container","356","2","FALSE","2","0","0","1"
"8","Container","357","1","FALSE","3","0","1","1"
"7","Container","357","2","FALSE","3","0","1","1"
"6","Container","358","1","FALSE","3","0","1","1"
"5","Container","358","2","FALSE","1","0","0","1"
"6","Line","359","1","FALSE","3","0","1","1"
"6","Line","359","2","TRUE","2","0","0","0"
"6","Container","360","1","TRUE","1","0","1","1"
"4","Container","360","2","FALSE","1","0","0","1"
"3","Container","361","1","FALSE","3","0","0","1"
"5","Container","361","2","FALSE","3","0","1","1"
"5","Line","362","1","TRUE","3","0","0","0"
"5","Line","362","2","FALSE","2","0","0","0"
"2","Container","363","1","FALSE","2","0","0","1"
"8","Container","363","2","FALSE","2","0","1","1"
"1","Container","364","1","FALSE","2","0","0","0"
"3","Container","364","2","FALSE","1","0","0","0"
"4","Container","365","1","TRUE","3","0","1","1"
"3","Container","365","2","FALSE","1","0","0","1"
"4","Container","366","1","FALSE","3","0","1","1"
"3","Container","366","2","FALSE","1","0","0","1"
"3","Container","367","1","FALSE","3","0","0","0"
"2","Container","367","2","TRUE","2","0","0","0"
"5","Line","368","1","TRUE","1","0","0","0"
"3","Line","368","2","FALSE","1","0","0","0"
"5","Container","369","1","FALSE","1","0","0","0"
"5","Container","369","2","FALSE","3","0","0","0"
"4","Line","370","1","FALSE","2","0","0","0"
"5","Line","370","2","FALSE","2","0","0","0"
"4","Line","371","1","FALSE","2","0","0","0"
"7","Line","371","2","FALSE","1","0","0","0"
"2","Line","372","1","FALSE","2","0","1","1"
"5","Line","372","2","FALSE","2","0","0","0"
"1","Container","373","1","FALSE","3","0","0","0"
"4","Container","373","2","FALSE","2","0","0","0"
"8","Container","374","1","FALSE","2","0","0","0"
"5","Container","374","2","FALSE","2","0","0","0"
"7","Container","375","1","FALSE","2","0","1","1"
"2","Container","375","2","TRUE","1","0","0","1"
"5","Container","376","1","FALSE","2","0","0","1"
"7","Container","376","2","FALSE","2","0","1","1"
"6","Line","377","1","FALSE","2","0","0","0"
"5","Line","377","2","FALSE","1","0","1","1"
"4","Line","378","1","FALSE","3","0","0","0"
"3","Line","378","2","FALSE","3","0","0","0"
"8","Container","379","1","FALSE","3","0","1","1"
"1","Container","379","2","FALSE","1","0","0","1"
"6","Line","380","1","FALSE","2","0","1","1"
"6","Line","380","2","TRUE","3","0","1","1"
"8","Line","381","1","FALSE","3","0","1","1"
"6","Line","381","2","FALSE","2","0","1","1"
"4","Container","382","1","FALSE","2","0","0","0"
"2","Container","382","2","FALSE","3","0","0","0"
"5","Container","383","1","TRUE","1","0","0","0"
"5","Container","383","2","FALSE","2","0","0","0"
"8","Container","384","1","FALSE","3","0","1","1"
"5","Container","384","2","FALSE","1","0","0","1"
"7","Container","385","1","FALSE","3","0","1","1"
"8","Container","385","2","TRUE","1","0","1","1"
"3","Container","386","1","FALSE","1","0","0","0"
"4","Container","386","2","FALSE","2","0","0","0"
"4","Container","387","1","FALSE","3","0","0","1"
"7","Container","387","2","FALSE","3","0","1","1"
"6","Line","388","1","FALSE","2","0","0","0"
"1","Line","388","2","FALSE","2","0","0","0"
"6","Container","389","1","TRUE","1","0","0","0"
"3","Container","389","2","FALSE","1","0","0","0"
"1","Line","390","1","TRUE","3","0","0","0"
"6","Line","390","2","FALSE","2","0","0","0"
"5","Line","391","1","FALSE","1","0","0","0"
"7","Line","391","2","FALSE","2","0","1","1"
"6","Container","392","1","FALSE","1","0","1","1"
"2","Container","392","2","FALSE","3","0","0","1"
"1","Container","393","1","FALSE","1","0","0","1"
"8","Container","393","2","FALSE","3","0","1","1"
"3","Container","394","1","FALSE","2","0","0","0"
"1","Container","394","2","FALSE","3","0","0","0"
"5","Container","395","1","FALSE","3","0","1","1"
"6","Container","395","2","TRUE","3","0","0","1"
"6","Container","396","1","FALSE","1","0","1","1"
"2","Container","396","2","FALSE","3","0","0","1"
"3","Container","397","1","FALSE","1","0","0","0"
"3","Container","397","2","TRUE","3","0","0","0"
"6","Container","398","1","TRUE","3","0","1","1"
"8","Container","398","2","TRUE","1","0","1","1"
"5","Container","399","1","FALSE","1","0","1","1"
"2","Container","399","2","FALSE","2","0","0","1"
"8","Container","400","1","FALSE","2","0","0","1"
"5","Container","400","2","FALSE","1","0","1","1"
"3","Container","401","1","FALSE","1","0","0","1"
"8","Container","401","2","FALSE","2","0","1","1"
"2","Container","402","1","TRUE","3","0","0","1"
"8","Container","402","2","FALSE","3","0","1","1"
"7","Container","403","1","FALSE","3","0","1","1"
"6","Container","403","2","FALSE","1","0","1","1"
"7","Line","404","1","FALSE","3","0","1","1"
"7","Line","404","2","FALSE","2","0","0","0"
"4","Container","405","1","FALSE","1","0","0","1"
"6","Container","405","2","FALSE","2","0","1","1"
"7","Line","406","1","FALSE","3","0","1","1"
"6","Line","406","2","FALSE","1","0","1","1"
"7","Line","407","1","FALSE","1","0","1","1"
"3","Line","407","2","FALSE","3","0","0","0"
"6","Line","408","1","FALSE","1","0","1","1"
"6","Line","408","2","FALSE","2","0","0","0"
"8","Line","409","1","FALSE","1","0","1","1"
"3","Line","409","2","TRUE","1","0","0","0"
"6","Container","410","1","FALSE","1","0","1","1"
"7","Container","410","2","FALSE","1","0","1","1"
"3","Line","411","1","TRUE","2","0","0","0"
"4","Line","411","2","FALSE","1","0","0","0"
"1","Container","412","1","TRUE","3","0","0","0"
"1","Container","412","2","FALSE","3","0","0","0"
"5","Container","413","1","TRUE","2","0","0","0"
"4","Container","413","2","FALSE","2","0","0","0"
"1","Line","414","1","FALSE","3","0","0","0"
"8","Line","414","2","FALSE","3","0","1","1"
"1","Container","415","1","FALSE","3","0","0","1"
"5","Container","415","2","TRUE","2","0","1","1"
"7","Container","416","1","TRUE","2","0","0","0"
"3","Container","416","2","FALSE","1","0","0","0"
"4","Container","417","1","FALSE","1","0","0","0"
"1","Container","417","2","FALSE","2","0","0","0"
"2","Line","418","1","FALSE","3","0","0","0"
"8","Line","418","2","FALSE","2","0","1","1"
"2","Line","419","1","FALSE","1","0","0","0"
"4","Line","419","2","FALSE","1","0","0","0"
"6","Line","420","1","FALSE","3","0","1","1"
"3","Line","420","2","TRUE","3","0","0","0"
"6","Line","421","1","FALSE","2","0","0","0"
"6","Line","421","2","FALSE","1","0","1","1"
"1","Container","422","1","FALSE","1","0","0","0"
"2","Container","422","2","FALSE","1","0","0","0"
"8","Container","423","1","FALSE","3","0","1","1"
"6","Container","423","2","FALSE","3","0","1","1"
"2","Container","424","1","FALSE","2","0","0","0"
"3","Container","424","2","FALSE","1","0","0","0"
"1","Container","425","1","TRUE","3","0","0","1"
"7","Container","425","2","FALSE","3","0","1","1"
"5","Container","426","1","FALSE","3","0","1","1"
"7","Container","426","2","FALSE","1","0","1","1"
"8","Line","427","1","FALSE","2","0","1","1"
"4","Line","427","2","TRUE","1","0","0","0"
"4","Container","428","1","FALSE","3","0","1","1"
"4","Container","428","2","FALSE","3","0","0","1"
"4","Container","429","1","FALSE","2","0","0","0"
"4","Container","429","2","FALSE","1","0","0","0"
"7","Container","430","1","FALSE","1","0","1","1"
"2","Container","430","2","FALSE","3","0","0","1"
"7","Container","431","1","FALSE","2","0","1","1"
"1","Container","431","2","FALSE","2","0","0","1"
"1","Line","432","1","FALSE","1","0","0","0"
"6","Line","432","2","FALSE","1","0","1","1"
"3","Container","433","1","FALSE","3","0","0","0"
"5","Container","433","2","FALSE","2","0","0","0"
"5","Container","434","1","FALSE","3","0","1","1"
"3","Container","434","2","FALSE","1","0","0","1"
"2","Container","435","1","FALSE","1","0","0","0"
"5","Container","435","2","FALSE","2","0","0","0"
"1","Line","436","1","TRUE","3","0","0","0"
"6","Line","436","2","FALSE","3","0","1","1"
"5","Line","437","1","FALSE","2","0","0","0"
"2","Line","437","2","FALSE","3","0","0","0"
"4","Container","438","1","FALSE","1","0","1","1"
"4","Container","438","2","TRUE","3","0","0","1"
"3","Container","439","1","FALSE","3","0","0","1"
"6","Container","439","2","FALSE","2","0","1","1"
"2","Container","440","1","TRUE","2","0","1","1"
"8","Container","440","2","FALSE","3","0","1","1"
"6","Container","441","1","TRUE","1","0","1","1"
"1","Container","441","2","FALSE","2","0","0","1"
"6","Line","442","1","FALSE","3","0","0","0"
"8","Line","442","2","TRUE","1","0","1","1"
"4","Container","443","1","FALSE","2","0","1","1"
"8","Container","443","2","FALSE","3","0","1","1"
"8","Line","444","1","FALSE","1","0","1","1"
"4","Line","444","2","FALSE","1","0","1","1"
"6","Line","445","1","TRUE","1","0","1","1"
"2","Line","445","2","FALSE","1","0","0","0"
"6","Container","446","1","FALSE","2","0","0","0"
"5","Container","446","2","FALSE","1","0","0","0"
"2","Container","447","1","FALSE","3","0","0","0"
"2","Container","447","2","TRUE","1","0","0","0"
"6","Container","448","1","FALSE","1","0","1","1"
"6","Container","448","2","FALSE","3","0","1","1"
"5","Container","449","1","FALSE","1","0","1","1"
"8","Container","449","2","FALSE","2","0","1","1"
"4","Line","450","1","FALSE","3","0","0","0"
"4","Line","450","2","FALSE","2","0","0","0"
"2","Line","451","1","FALSE","3","0","0","0"
"5","Line","451","2","FALSE","2","0","0","0"
"4","Container","452","1","FALSE","1","0","0","1"
"6","Container","452","2","FALSE","1","0","1","1"
"1","Container","453","1","FALSE","2","0","0","0"
"3","Container","453","2","TRUE","2","0","0","0"
"2","Container","454","1","TRUE","2","0","0","0"
"1","Container","454","2","FALSE","3","0","0","0"
"6","Container","455","1","FALSE","2","0","0","0"
"5","Container","455","2","TRUE","1","0","0","0"
"5","Container","456","1","FALSE","3","0","1","1"
"3","Container","456","2","FALSE","3","0","1","1"
"1","Line","457","1","FALSE","2","0","0","0"
"4","Line","457","2","FALSE","1","0","0","0"
"7","Line","458","1","FALSE","1","0","1","1"
"1","Line","458","2","FALSE","3","0","0","0"
"5","Line","459","1","TRUE","3","0","0","0"
"7","Line","459","2","FALSE","3","0","1","1"
"4","Line","460","1","FALSE","2","0","0","0"
"6","Line","460","2","FALSE","3","0","0","0"
"6","Line","461","1","FALSE","2","0","1","1"
"7","Line","461","2","FALSE","3","0","1","1"
"7","Container","462","1","FALSE","3","0","1","1"
"4","Container","462","2","FALSE","1","0","0","1"
"4","Container","463","1","FALSE","2","0","0","1"
"7","Container","463","2","FALSE","1","0","1","1"
"4","Container","464","1","FALSE","1","0","0","0"
"1","Container","464","2","FALSE","2","0","0","0"
"6","Container","465","1","TRUE","2","0","1","1"
"4","Container","465","2","FALSE","1","0","0","1"
"3","Container","466","1","FALSE","1","0","0","0"
"6","Container","466","2","FALSE","3","0","0","0"
"1","Container","467","1","FALSE","2","0","0","0"
"5","Container","467","2","FALSE","1","0","0","0"
"6","Container","468","1","FALSE","3","0","1","1"
"7","Container","468","2","TRUE","3","0","1","1"
"6","Container","469","1","FALSE","1","0","1","1"
"5","Container","469","2","FALSE","3","0","1","1"
"5","Container","470","1","FALSE","3","0","1","1"
"8","Container","470","2","TRUE","3","0","1","1"
"8","Line","471","1","FALSE","3","0","1","1"
"1","Line","471","2","FALSE","1","0","0","0"
"5","Container","472","1","FALSE","2","0","1","1"
"5","Container","472","2","TRUE","1","0","0","1"
"8","Line","473","1","TRUE","1","0","1","1"
"8","Line","473","2","TRUE","1","0","1","1"
"6","Container","474","1","FALSE","1","0","1","1"
"5","Container","474","2","FALSE","1","0","1","1"
"1","Line","475","1","TRUE","1","0","0","0"
"6","Line","475","2","FALSE","1","0","1","1"
"5","Container","476","1","FALSE","2","0","0","0"
"6","Container","476","2","TRUE","2","0","0","0"
"5","Container","477","1","FALSE","1","0","0","1"
"7","Container","477","2","FALSE","1","0","1","1"
"3","Container","478","1","FALSE","2","0","0","1"
"3","Container","478","2","FALSE","1","0","1","1"
"2","Line","479","1","FALSE","2","0","0","0"
"2","Line","479","2","FALSE","1","0","0","0"
"3","Container","480","1","FALSE","1","0","0","1"
"1","Container","480","2","TRUE","3","0","1","1"
"8","Container","481","1","FALSE","2","0","0","0"
"4","Container","481","2","FALSE","3","0","0","0"
"7","Container","482","1","FALSE","1","0","1","1"
"2","Container","482","2","FALSE","3","0","0","1"
"5","Line","483","1","TRUE","2","0","0","0"
"5","Line","483","2","FALSE","3","0","0","0"
"7","Line","484","1","FALSE","3","0","1","1"
"3","Line","484","2","TRUE","2","0","0","0"
"7","Container","485","1","FALSE","3","0","1","1"
"1","Container","485","2","FALSE","3","0","0","1"
"2","Container","486","1","FALSE","1","0","0","0"
"5","Container","486","2","FALSE","3","0","0","0"
"2","Container","487","1","FALSE","2","0","0","0"
"2","Container","487","2","TRUE","2","0","0","0"
"7","Container","488","1","TRUE","2","0","0","0"
"1","Container","488","2","TRUE","1","0","0","0"
"7","Container","489","1","TRUE","3","0","1","1"
"8","Container","489","2","FALSE","3","0","1","1"
"2","Container","490","1","FALSE","1","0","1","1"
"1","Container","490","2","FALSE","1","0","0","1"
"4","Line","491","1","TRUE","1","0","0","0"
"7","Line","491","2","FALSE","1","0","1","1"
"2","Container","492","1","FALSE","1","0","0","0"
"1","Container","492","2","FALSE","2","0","0","0"
"6","Container","493","1","FALSE","2","0","1","1"
"5","Container","493","2","FALSE","2","0","0","1"
"4","Line","494","1","FALSE","2","0","0","0"
"3","Line","494","2","FALSE","2","0","0","0"
"6","Container","495","1","FALSE","2","0","1","1"
"5","Container","495","2","TRUE","3","0","1","1"
"4","Container","496","1","FALSE","2","0","0","0"
"4","Container","496","2","FALSE","2","0","0","0"
"7","Container","497","1","TRUE","2","0","1","1"
"3","Container","497","2","FALSE","2","0","0","1"
"1","Container","498","1","FALSE","3","0","0","0"
"3","Container","498","2","FALSE","2","0","0","0"
"7","Container","499","1","TRUE","3","0","1","1"
"5","Container","499","2","FALSE","1","0","1","1"
"7","Container","500","1","FALSE","1","0","1","1"
"6","Container","500","2","FALSE","3","0","1","1"
